Ensembl Gene ID	Ensembl Transcript ID	Associated Gene Name	Associated Transcript Name
ENSMUSG00000067261	ENSMUST00000087285	Foxd3	Foxd3-001
ENSMUSG00000067424	ENSMUST00000131722	Zfp563	Zfp563-001
ENSMUSG00000067424	ENSMUST00000153072	Zfp563	Zfp563-002
ENSMUSG00000067424	ENSMUST00000140829	Zfp563	Zfp563-003
ENSMUSG00000067430	ENSMUST00000087654	Zfp763	Zfp763-001
ENSMUSG00000067430	ENSMUST00000124465	Zfp763	Zfp763-002
ENSMUSG00000067438	ENSMUST00000172923	Hmx1	Hmx1-002
ENSMUSG00000067438	ENSMUST00000087674	Hmx1	Hmx1-001
ENSMUSG00000067567	ENSMUST00000087916	Hdac8	Hdac8-001
ENSMUSG00000067567	ENSMUST00000154872	Hdac8	Hdac8-004
ENSMUSG00000067567	ENSMUST00000148481	Hdac8	Hdac8-003
ENSMUSG00000067567	ENSMUST00000137785	Hdac8	Hdac8-002
ENSMUSG00000067567	ENSMUST00000154024	Hdac8	Hdac8-005
ENSMUSG00000067724	ENSMUST00000088311	Gbx1	Gbx1-001
ENSMUSG00000067860	ENSMUST00000137687	Zic3	Zic3-004
ENSMUSG00000067860	ENSMUST00000088627	Zic3	Zic3-001
ENSMUSG00000067860	ENSMUST00000088631	Zic3	Zic3-002
ENSMUSG00000067860	ENSMUST00000088629	Zic3	Zic3-003
ENSMUSG00000067916	ENSMUST00000084149	Gm13139	Gm13139-001
ENSMUSG00000067916	ENSMUST00000151022	Gm13139	Gm13139-002
ENSMUSG00000067919	ENSMUST00000075775	Rex2	Rex2-001
ENSMUSG00000067919	ENSMUST00000150197	Rex2	Rex2-002
ENSMUSG00000067928	ENSMUST00000073312	Zfp760	Zfp760-201
ENSMUSG00000067929	ENSMUST00000072133	Gm10226	Gm10226-201
ENSMUSG00000067931	ENSMUST00000088787	Zfp948	Zfp948-201
ENSMUSG00000067942	ENSMUST00000088811	Zfp160	Zfp160-201
ENSMUSG00000068048	ENSMUST00000170643	Rhox9	Rhox9-002
ENSMUSG00000068048	ENSMUST00000089062	Rhox9	Rhox9-001
ENSMUSG00000068079	ENSMUST00000089112	Tcf15	Tcf15-001
ENSMUSG00000068130	ENSMUST00000109916	Zfp442	Zfp442-001
ENSMUSG00000068130	ENSMUST00000185796	Zfp442	Zfp442-201
ENSMUSG00000068134	ENSMUST00000122859	Zfp120	Zfp120-002
ENSMUSG00000068134	ENSMUST00000109931	Zfp120	Zfp120-003
ENSMUSG00000068134	ENSMUST00000089207	Zfp120	Zfp120-001
ENSMUSG00000068134	ENSMUST00000142792	Zfp120	Zfp120-004
ENSMUSG00000068134	ENSMUST00000094538	Zfp120	Zfp120-201
ENSMUSG00000068154	ENSMUST00000089257	Insm1	Insm1-001
ENSMUSG00000068267	ENSMUST00000089510	Cenpb	Cenpb-001
ENSMUSG00000068284	ENSMUST00000119746	Usf3	Usf3-001
ENSMUSG00000068284	ENSMUST00000088356	Usf3	Usf3-002
ENSMUSG00000068284	ENSMUST00000141015	Usf3	Usf3-003
ENSMUSG00000068284	ENSMUST00000169582	Usf3	Usf3-201
ENSMUSG00000068302	ENSMUST00000089578	Noto	Noto-001
ENSMUSG00000068302	ENSMUST00000174469	Noto	Noto-002
ENSMUSG00000068327	ENSMUST00000174674	Tlx2	Tlx2-002
ENSMUSG00000068327	ENSMUST00000089641	Tlx2	Tlx2-001
ENSMUSG00000068551	ENSMUST00000114566	Zfp467	Zfp467-008
ENSMUSG00000068551	ENSMUST00000101443	Zfp467	Zfp467-007
ENSMUSG00000068551	ENSMUST00000114564	Zfp467	Zfp467-012
ENSMUSG00000068551	ENSMUST00000114563	Zfp467	Zfp467-011
ENSMUSG00000068551	ENSMUST00000114559	Zfp467	Zfp467-005
ENSMUSG00000068551	ENSMUST00000114560	Zfp467	Zfp467-004
ENSMUSG00000068551	ENSMUST00000114561	Zfp467	Zfp467-001
ENSMUSG00000068551	ENSMUST00000114558	Zfp467	Zfp467-003
ENSMUSG00000068551	ENSMUST00000114556	Zfp467	Zfp467-002
ENSMUSG00000068551	ENSMUST00000141449	Zfp467	Zfp467-006
ENSMUSG00000068551	ENSMUST00000140198	Zfp467	Zfp467-009
ENSMUSG00000068823	ENSMUST00000029446	Csde1	Csde1-001
ENSMUSG00000068823	ENSMUST00000198180	Csde1	Csde1-002
ENSMUSG00000068823	ENSMUST00000197827	Csde1	Csde1-004
ENSMUSG00000068823	ENSMUST00000199240	Csde1	Csde1-003
ENSMUSG00000068823	ENSMUST00000199420	Csde1	Csde1-005
ENSMUSG00000068823	ENSMUST00000199571	Csde1	Csde1-006
ENSMUSG00000068823	ENSMUST00000197488	Csde1	Csde1-007
ENSMUSG00000068823	ENSMUST00000198906	Csde1	Csde1-008
ENSMUSG00000068823	ENSMUST00000196521	Csde1	Csde1-009
ENSMUSG00000068823	ENSMUST00000198944	Csde1	Csde1-011
ENSMUSG00000068823	ENSMUST00000197154	Csde1	Csde1-012
ENSMUSG00000068823	ENSMUST00000200617	Csde1	Csde1-013
ENSMUSG00000068823	ENSMUST00000195889	Csde1	Csde1-014
ENSMUSG00000068823	ENSMUST00000198174	Csde1	Csde1-010
ENSMUSG00000068823	ENSMUST00000197939	Csde1	Csde1-015
ENSMUSG00000068823	ENSMUST00000196685	Csde1	Csde1-016
ENSMUSG00000068823	ENSMUST00000197844	Csde1	Csde1-017
ENSMUSG00000068859	ENSMUST00000090813	Sp9	Sp9-001
ENSMUSG00000068859	ENSMUST00000147133	Sp9	Sp9-002
ENSMUSG00000068959	ENSMUST00000108015	Zfp619	Zfp619-001
ENSMUSG00000068962	ENSMUST00000205309	Zfp114	Zfp114-002
ENSMUSG00000068962	ENSMUST00000206547	Zfp114	Zfp114-001
ENSMUSG00000068962	ENSMUST00000086010	Zfp114	Zfp114-003
ENSMUSG00000068966	ENSMUST00000113158	Zbtb34	Zbtb34-001
ENSMUSG00000068966	ENSMUST00000134589	Zbtb34	Zbtb34-002
ENSMUSG00000068966	ENSMUST00000091037	Zbtb34	Zbtb34-201
ENSMUSG00000069036	ENSMUST00000091178	Sry	Sry-001
ENSMUSG00000069089	ENSMUST00000091299	Cdk7	Cdk7-201
ENSMUSG00000069171	ENSMUST00000091458	Nr2f1	Nr2f1-001
ENSMUSG00000069171	ENSMUST00000150498	Nr2f1	Nr2f1-003
ENSMUSG00000069171	ENSMUST00000127137	Nr2f1	Nr2f1-004
ENSMUSG00000069171	ENSMUST00000125176	Nr2f1	Nr2f1-002
ENSMUSG00000069171	ENSMUST00000135284	Nr2f1	Nr2f1-005
ENSMUSG00000069184	ENSMUST00000091481	Zfp72	Zfp72-201
ENSMUSG00000069206	ENSMUST00000057241	Zfp874a	Zfp874a-003
ENSMUSG00000069206	ENSMUST00000180580	Zfp874a	Zfp874a-002
ENSMUSG00000069206	ENSMUST00000075255	Zfp874a	Zfp874a-001
ENSMUSG00000069208	ENSMUST00000202645	Zfp825	Zfp825-001
ENSMUSG00000069208	ENSMUST00000074369	Zfp825	Zfp825-201
ENSMUSG00000069378	ENSMUST00000154557	Prdm6	Prdm6-001
ENSMUSG00000069378	ENSMUST00000115399	Prdm6	Prdm6-002
ENSMUSG00000069378	ENSMUST00000115398	Prdm6	Prdm6-003
ENSMUSG00000069378	ENSMUST00000091900	Prdm6	Prdm6-201
ENSMUSG00000069475	ENSMUST00000092094	Gm6020	Gm6020-201
ENSMUSG00000069476	ENSMUST00000108463	Zfp616	Zfp616-001
ENSMUSG00000069476	ENSMUST00000074813	Zfp616	Zfp616-004
ENSMUSG00000069476	ENSMUST00000137407	Zfp616	Zfp616-002
ENSMUSG00000069476	ENSMUST00000116546	Zfp616	Zfp616-003
ENSMUSG00000069476	ENSMUST00000178159	Zfp616	Zfp616-201
ENSMUSG00000069495	ENSMUST00000092123	Epc2	Epc2-001
ENSMUSG00000069495	ENSMUST00000152485	Epc2	Epc2-002
ENSMUSG00000069678	ENSMUST00000176100	Pcgf1	Pcgf1-003
ENSMUSG00000069678	ENSMUST00000165164	Pcgf1	Pcgf1-001
ENSMUSG00000069678	ENSMUST00000176027	Pcgf1	Pcgf1-005
ENSMUSG00000069678	ENSMUST00000177177	Pcgf1	Pcgf1-002
ENSMUSG00000069678	ENSMUST00000176089	Pcgf1	Pcgf1-006
ENSMUSG00000069678	ENSMUST00000204211	Pcgf1	Pcgf1-007
ENSMUSG00000069678	ENSMUST00000176372	Pcgf1	Pcgf1-004
ENSMUSG00000069678	ENSMUST00000092614	Pcgf1	Pcgf1-201
ENSMUSG00000069727	ENSMUST00000107992	Gm5595	Gm5595-001
ENSMUSG00000069727	ENSMUST00000206356	Gm5595	Gm5595-002
ENSMUSG00000069729	ENSMUST00000115799	Arid1b	Arid1b-001
ENSMUSG00000069729	ENSMUST00000092723	Arid1b	Arid1b-002
ENSMUSG00000069729	ENSMUST00000146703	Arid1b	Arid1b-003
ENSMUSG00000069729	ENSMUST00000156775	Arid1b	Arid1b-004
ENSMUSG00000069729	ENSMUST00000124362	Arid1b	Arid1b-005
ENSMUSG00000069729	ENSMUST00000115797	Arid1b	Arid1b-201
ENSMUSG00000069743	ENSMUST00000084141	Zfp820	Zfp820-201
ENSMUSG00000069755	ENSMUST00000144811	Zfp125	Zfp125-003
ENSMUSG00000069755	ENSMUST00000079237	Zfp125	Zfp125-001
ENSMUSG00000069755	ENSMUST00000208744	Zfp125	Zfp125-002
ENSMUSG00000070031	ENSMUST00000113385	Sp140	Sp140-002
ENSMUSG00000070031	ENSMUST00000080204	Sp140	Sp140-001
ENSMUSG00000070031	ENSMUST00000162925	Sp140	Sp140-003
ENSMUSG00000070031	ENSMUST00000161497	Sp140	Sp140-004
ENSMUSG00000070031	ENSMUST00000159234	Sp140	Sp140-005
ENSMUSG00000070031	ENSMUST00000160119	Sp140	Sp140-006
ENSMUSG00000070034	ENSMUST00000128339	Sp110	Sp110-004
ENSMUSG00000070034	ENSMUST00000093508	Sp110	Sp110-001
ENSMUSG00000070034	ENSMUST00000131950	Sp110	Sp110-005
ENSMUSG00000070034	ENSMUST00000186740	Sp110	Sp110-009
ENSMUSG00000070034	ENSMUST00000143363	Sp110	Sp110-002
ENSMUSG00000070034	ENSMUST00000152399	Sp110	Sp110-007
ENSMUSG00000070034	ENSMUST00000151690	Sp110	Sp110-006
ENSMUSG00000070034	ENSMUST00000150114	Sp110	Sp110-008
ENSMUSG00000070034	ENSMUST00000130727	Sp110	Sp110-003
ENSMUSG00000070345	ENSMUST00000093956	Hsf5	Hsf5-001
ENSMUSG00000070420	ENSMUST00000200246	Zscan25	Zscan25-003
ENSMUSG00000070420	ENSMUST00000199563	Zscan25	Zscan25-001
ENSMUSG00000070420	ENSMUST00000094116	Zscan25	Zscan25-002
ENSMUSG00000070495	ENSMUST00000094287	Ctcfl	Ctcfl-001
ENSMUSG00000070495	ENSMUST00000179693	Ctcfl	Ctcfl-201
ENSMUSG00000070605	ENSMUST00000105733	Gm13251	Gm13251-001
ENSMUSG00000070643	ENSMUST00000144386	Sox13	Sox13-001
ENSMUSG00000070643	ENSMUST00000153799	Sox13	Sox13-002
ENSMUSG00000070643	ENSMUST00000145922	Sox13	Sox13-004
ENSMUSG00000070643	ENSMUST00000126530	Sox13	Sox13-003
ENSMUSG00000070643	ENSMUST00000094551	Sox13	Sox13-201
ENSMUSG00000070691	ENSMUST00000056977	Runx3	Runx3-001
ENSMUSG00000070691	ENSMUST00000119564	Runx3	Runx3-002
ENSMUSG00000070691	ENSMUST00000156478	Runx3	Runx3-003
ENSMUSG00000070691	ENSMUST00000137027	Runx3	Runx3-004
ENSMUSG00000070691	ENSMUST00000140642	Runx3	Runx3-005
ENSMUSG00000070691	ENSMUST00000127109	Runx3	Runx3-006
ENSMUSG00000070709	ENSMUST00000098639	1700049G17Rik	1700049G17Rik-001
ENSMUSG00000070709	ENSMUST00000129341	1700049G17Rik	1700049G17Rik-005
ENSMUSG00000070709	ENSMUST00000145674	1700049G17Rik	1700049G17Rik-006
ENSMUSG00000070709	ENSMUST00000138583	1700049G17Rik	1700049G17Rik-003
ENSMUSG00000070709	ENSMUST00000137668	1700049G17Rik	1700049G17Rik-002
ENSMUSG00000070709	ENSMUST00000152330	1700049G17Rik	1700049G17Rik-004
ENSMUSG00000070803	ENSMUST00000094814	Cited4	Cited4-001
ENSMUSG00000070828	ENSMUST00000145237	Zscan4f	Zscan4f-001
ENSMUSG00000070828	ENSMUST00000141491	Zscan4f	Zscan4f-003
ENSMUSG00000070902	ENSMUST00000107129	Zfp352	Zfp352-001
ENSMUSG00000070902	ENSMUST00000080541	Zfp352	Zfp352-201
ENSMUSG00000070990	ENSMUST00000095097	Foxe1	Foxe1-001
ENSMUSG00000071054	ENSMUST00000182031	Safb	Safb-002
ENSMUSG00000071054	ENSMUST00000182533	Safb	Safb-006
ENSMUSG00000071054	ENSMUST00000182800	Safb	Safb-011
ENSMUSG00000071054	ENSMUST00000095224	Safb	Safb-001
ENSMUSG00000071054	ENSMUST00000182951	Safb	Safb-012
ENSMUSG00000071054	ENSMUST00000182159	Safb	Safb-003
ENSMUSG00000071054	ENSMUST00000182378	Safb	Safb-004
ENSMUSG00000071054	ENSMUST00000183041	Safb	Safb-010
ENSMUSG00000071054	ENSMUST00000182461	Safb	Safb-009
ENSMUSG00000071054	ENSMUST00000182913	Safb	Safb-007
ENSMUSG00000071054	ENSMUST00000182454	Safb	Safb-005
ENSMUSG00000071054	ENSMUST00000183318	Safb	Safb-008
ENSMUSG00000071064	ENSMUST00000087927	Zfp827	Zfp827-002
ENSMUSG00000071064	ENSMUST00000119254	Zfp827	Zfp827-001
ENSMUSG00000071064	ENSMUST00000148713	Zfp827	Zfp827-004
ENSMUSG00000071064	ENSMUST00000145827	Zfp827	Zfp827-003
ENSMUSG00000071064	ENSMUST00000155960	Zfp827	Zfp827-005
ENSMUSG00000071064	ENSMUST00000129613	Zfp827	Zfp827-006
ENSMUSG00000071064	ENSMUST00000098614	Zfp827	Zfp827-201
ENSMUSG00000071076	ENSMUST00000095267	Jund	Jund-001
ENSMUSG00000071226	ENSMUST00000148346	Cecr2	Cecr2-003
ENSMUSG00000071226	ENSMUST00000112686	Cecr2	Cecr2-001
ENSMUSG00000071226	ENSMUST00000135109	Cecr2	Cecr2-004
ENSMUSG00000071226	ENSMUST00000100993	Cecr2	Cecr2-002
ENSMUSG00000071226	ENSMUST00000124634	Cecr2	Cecr2-006
ENSMUSG00000071226	ENSMUST00000129803	Cecr2	Cecr2-005
ENSMUSG00000071226	ENSMUST00000204732	Cecr2	Cecr2-008
ENSMUSG00000071226	ENSMUST00000143563	Cecr2	Cecr2-007
ENSMUSG00000071256	ENSMUST00000095606	Zfp213	Zfp213-201
ENSMUSG00000071266	ENSMUST00000141831	Zfp946	Zfp946-003
ENSMUSG00000071266	ENSMUST00000120222	Zfp946	Zfp946-001
ENSMUSG00000071266	ENSMUST00000088763	Zfp946	Zfp946-002
ENSMUSG00000071266	ENSMUST00000167740	Zfp946	Zfp946-201
ENSMUSG00000071267	ENSMUST00000091879	Zfp942	Zfp942-001
ENSMUSG00000071267	ENSMUST00000126485	Zfp942	Zfp942-002
ENSMUSG00000071267	ENSMUST00000074295	Zfp942	Zfp942-201
ENSMUSG00000071281	ENSMUST00000127979	Zfp65	Zfp65-002
ENSMUSG00000071281	ENSMUST00000073157	Zfp65	Zfp65-001
ENSMUSG00000071281	ENSMUST00000130891	Zfp65	Zfp65-003
ENSMUSG00000071291	ENSMUST00000171518	Zfp58	Zfp58-002
ENSMUSG00000071291	ENSMUST00000076123	Zfp58	Zfp58-001
ENSMUSG00000071291	ENSMUST00000091523	Zfp58	Zfp58-004
ENSMUSG00000071291	ENSMUST00000163534	Zfp58	Zfp58-003
ENSMUSG00000071295	ENSMUST00000079229	Gm10323	Gm10323-201
ENSMUSG00000071341	ENSMUST00000095759	Egr4	Egr4-001
ENSMUSG00000071350	ENSMUST00000161459	Setdb2	Setdb2-001
ENSMUSG00000071350	ENSMUST00000159640	Setdb2	Setdb2-004
ENSMUSG00000071350	ENSMUST00000111253	Setdb2	Setdb2-002
ENSMUSG00000071350	ENSMUST00000160904	Setdb2	Setdb2-003
ENSMUSG00000071350	ENSMUST00000095775	Setdb2	Setdb2-201
ENSMUSG00000071359	ENSMUST00000127698	Tbpl1	Tbpl1-001
ENSMUSG00000071359	ENSMUST00000095794	Tbpl1	Tbpl1-002
ENSMUSG00000071359	ENSMUST00000141569	Tbpl1	Tbpl1-005
ENSMUSG00000071359	ENSMUST00000138022	Tbpl1	Tbpl1-004
ENSMUSG00000071477	ENSMUST00000095944	Zfp777	Zfp777-001
ENSMUSG00000071477	ENSMUST00000148362	Zfp777	Zfp777-004
ENSMUSG00000071477	ENSMUST00000147281	Zfp777	Zfp777-002
ENSMUSG00000071477	ENSMUST00000125385	Zfp777	Zfp777-003
ENSMUSG00000071477	ENSMUST00000114583	Zfp777	Zfp777-201
ENSMUSG00000071646	ENSMUST00000096240	Mta2	Mta2-001
ENSMUSG00000071646	ENSMUST00000137956	Mta2	Mta2-003
ENSMUSG00000071646	ENSMUST00000135300	Mta2	Mta2-002
ENSMUSG00000071646	ENSMUST00000132463	Mta2	Mta2-004
ENSMUSG00000071646	ENSMUST00000169535	Mta2	Mta2-006
ENSMUSG00000071646	ENSMUST00000151386	Mta2	Mta2-005
ENSMUSG00000071661	ENSMUST00000172175	Zbtb3	Zbtb3-201
ENSMUSG00000071665	ENSMUST00000096265	Foxr2	Foxr2-001
ENSMUSG00000071665	ENSMUST00000163801	Foxr2	Foxr2-201
ENSMUSG00000071757	ENSMUST00000096430	Zhx2	Zhx2-001
ENSMUSG00000071757	ENSMUST00000160990	Zhx2	Zhx2-002
ENSMUSG00000071766	ENSMUST00000096453	Rhox12	Rhox12-001
ENSMUSG00000071766	ENSMUST00000183737	Rhox12	Rhox12-002
ENSMUSG00000071766	ENSMUST00000115146	Rhox12	Rhox12-201
ENSMUSG00000071767	ENSMUST00000096454	Rhox7a	Rhox7a-001
ENSMUSG00000071767	ENSMUST00000184891	Rhox7a	Rhox7a-002
ENSMUSG00000071769	ENSMUST00000184824	Rhox3h	Rhox3h-003
ENSMUSG00000071769	ENSMUST00000185138	Rhox3h	Rhox3h-002
ENSMUSG00000071769	ENSMUST00000096457	Rhox3h	Rhox3h-001
ENSMUSG00000071770	ENSMUST00000089075	Rhox4e	Rhox4e-001
ENSMUSG00000071770	ENSMUST00000184330	Rhox4e	Rhox4e-002
ENSMUSG00000071771	ENSMUST00000096458	Rhox4b	Rhox4b-001
ENSMUSG00000071771	ENSMUST00000122828	Rhox4b	Rhox4b-002
ENSMUSG00000071772	ENSMUST00000115203	Rhox3a	Rhox3a-001
ENSMUSG00000071772	ENSMUST00000185028	Rhox3a	Rhox3a-003
ENSMUSG00000071772	ENSMUST00000185050	Rhox3a	Rhox3a-002
ENSMUSG00000071773	ENSMUST00000115210	Rhox1	Rhox1-001
ENSMUSG00000072244	ENSMUST00000144538	Trim6	Trim6-002
ENSMUSG00000072244	ENSMUST00000098180	Trim6	Trim6-001
ENSMUSG00000072244	ENSMUST00000144455	Trim6	Trim6-003
ENSMUSG00000072244	ENSMUST00000128493	Trim6	Trim6-004
ENSMUSG00000072244	ENSMUST00000153324	Trim6	Trim6-005
ENSMUSG00000072258	ENSMUST00000192076	Taf1a	Taf1a-001
ENSMUSG00000072258	ENSMUST00000195798	Taf1a	Taf1a-002
ENSMUSG00000072258	ENSMUST00000097043	Taf1a	Taf1a-201
ENSMUSG00000072294	ENSMUST00000097079	Klf12	Klf12-201
ENSMUSG00000072623	ENSMUST00000161170	Zfp9	Zfp9-001
ENSMUSG00000072623	ENSMUST00000204066	Zfp9	Zfp9-002
ENSMUSG00000072672	ENSMUST00000173423	Duxbl3	Duxbl3-003
ENSMUSG00000072672	ENSMUST00000112340	Duxbl3	Duxbl3-002
ENSMUSG00000072672	ENSMUST00000172517	Duxbl3	Duxbl3-004
ENSMUSG00000072672	ENSMUST00000174494	Duxbl3	Duxbl3-005
ENSMUSG00000072672	ENSMUST00000173017	Duxbl3	Duxbl3-006
ENSMUSG00000072672	ENSMUST00000100804	Duxbl3	Duxbl3-001
ENSMUSG00000072675	ENSMUST00000174012	Duxbl2	Duxbl2-003
ENSMUSG00000072675	ENSMUST00000172038	Duxbl2	Duxbl2-002
ENSMUSG00000072675	ENSMUST00000174564	Duxbl2	Duxbl2-004
ENSMUSG00000072675	ENSMUST00000173617	Duxbl2	Duxbl2-005
ENSMUSG00000072675	ENSMUST00000172861	Duxbl2	Duxbl2-006
ENSMUSG00000072675	ENSMUST00000100810	Duxbl2	Duxbl2-001
ENSMUSG00000072762	ENSMUST00000100937	4930522L14Rik	4930522L14Rik-001
ENSMUSG00000072762	ENSMUST00000112547	4930522L14Rik	4930522L14Rik-002
ENSMUSG00000072763	ENSMUST00000092720	5430403G16Rik	5430403G16Rik-001
ENSMUSG00000072774	ENSMUST00000186219	Zfp951	Zfp951-002
ENSMUSG00000072774	ENSMUST00000191135	Zfp951	Zfp951-001
ENSMUSG00000072774	ENSMUST00000089906	Zfp951	Zfp951-201
ENSMUSG00000072889	ENSMUST00000087216	Nfxl1	Nfxl1-001
ENSMUSG00000072889	ENSMUST00000135318	Nfxl1	Nfxl1-002
ENSMUSG00000072889	ENSMUST00000149393	Nfxl1	Nfxl1-006
ENSMUSG00000072889	ENSMUST00000149340	Nfxl1	Nfxl1-008
ENSMUSG00000072889	ENSMUST00000153882	Nfxl1	Nfxl1-007
ENSMUSG00000072889	ENSMUST00000074948	Nfxl1	Nfxl1-004
ENSMUSG00000072889	ENSMUST00000134452	Nfxl1	Nfxl1-005
ENSMUSG00000072889	ENSMUST00000146761	Nfxl1	Nfxl1-003
ENSMUSG00000072889	ENSMUST00000198977	Nfxl1	Nfxl1-009
ENSMUSG00000072915	ENSMUST00000139337	Gm12258	Gm12258-001
ENSMUSG00000072915	ENSMUST00000143407	Gm12258	Gm12258-002
ENSMUSG00000072915	ENSMUST00000093768	Gm12258	Gm12258-201
ENSMUSG00000073043	ENSMUST00000101351	Atoh1	Atoh1-001
ENSMUSG00000073062	ENSMUST00000101388	Zxdb	Zxdb-001
ENSMUSG00000073176	ENSMUST00000101560	Zfp449	Zfp449-001
ENSMUSG00000073197	ENSMUST00000177778	5730507C01Rik	5730507C01Rik-202
ENSMUSG00000073197	ENSMUST00000063216	5730507C01Rik	5730507C01Rik-201
ENSMUSG00000073209	ENSMUST00000101589	Klf14	Klf14-001
ENSMUSG00000073427	ENSMUST00000211099	Gm4924	Gm4924-003
ENSMUSG00000073427	ENSMUST00000210025	Gm4924	Gm4924-004
ENSMUSG00000073427	ENSMUST00000211078	Gm4924	Gm4924-005
ENSMUSG00000073427	ENSMUST00000210381	Gm4924	Gm4924-001
ENSMUSG00000073427	ENSMUST00000165906	Gm4924	Gm4924-201
ENSMUSG00000073448	ENSMUST00000097384	Gm10509	Gm10509-201
ENSMUSG00000073489	ENSMUST00000111214	Ifi204	Ifi204-001
ENSMUSG00000073489	ENSMUST00000192414	Ifi204	Ifi204-002
ENSMUSG00000074158	ENSMUST00000107994	9830147E19Rik	9830147E19Rik-001
ENSMUSG00000074158	ENSMUST00000098503	9830147E19Rik	9830147E19Rik-003
ENSMUSG00000074158	ENSMUST00000187616	9830147E19Rik	9830147E19Rik-201
ENSMUSG00000074165	ENSMUST00000154942	Zfp788	Zfp788-005
ENSMUSG00000074165	ENSMUST00000100275	Zfp788	Zfp788-002
ENSMUSG00000074165	ENSMUST00000131180	Zfp788	Zfp788-006
ENSMUSG00000074165	ENSMUST00000140964	Zfp788	Zfp788-004
ENSMUSG00000074165	ENSMUST00000045720	Zfp788	Zfp788-003
ENSMUSG00000074165	ENSMUST00000098508	Zfp788	Zfp788-001
ENSMUSG00000074165	ENSMUST00000170770	Zfp788	Zfp788-201
ENSMUSG00000074166	ENSMUST00000098509	AW146154	AW146154-001
ENSMUSG00000074166	ENSMUST00000205572	AW146154	AW146154-003
ENSMUSG00000074166	ENSMUST00000205995	AW146154	AW146154-002
ENSMUSG00000074166	ENSMUST00000205634	AW146154	AW146154-004
ENSMUSG00000074194	ENSMUST00000211109	Zfp791	Zfp791-001
ENSMUSG00000074194	ENSMUST00000098550	Zfp791	Zfp791-201
ENSMUSG00000074220	ENSMUST00000098596	Zfp382	Zfp382-001
ENSMUSG00000074220	ENSMUST00000153792	Zfp382	Zfp382-003
ENSMUSG00000074220	ENSMUST00000156543	Zfp382	Zfp382-002
ENSMUSG00000074221	ENSMUST00000148442	Zfp568	Zfp568-002
ENSMUSG00000074221	ENSMUST00000207940	Zfp568	Zfp568-004
ENSMUSG00000074221	ENSMUST00000209185	Zfp568	Zfp568-003
ENSMUSG00000074221	ENSMUST00000146074	Zfp568	Zfp568-001
ENSMUSG00000074221	ENSMUST00000074322	Zfp568	Zfp568-201
ENSMUSG00000074221	ENSMUST00000177931	Zfp568	Zfp568-202
ENSMUSG00000074282	ENSMUST00000108436	Zfp94	Zfp94-002
ENSMUSG00000074282	ENSMUST00000032673	Zfp94	Zfp94-001
ENSMUSG00000074282	ENSMUST00000146817	Zfp94	Zfp94-006
ENSMUSG00000074282	ENSMUST00000137781	Zfp94	Zfp94-003
ENSMUSG00000074282	ENSMUST00000126580	Zfp94	Zfp94-004
ENSMUSG00000074282	ENSMUST00000154309	Zfp94	Zfp94-005
ENSMUSG00000074283	ENSMUST00000206362	Zfp109	Zfp109-001
ENSMUSG00000074283	ENSMUST00000206960	Zfp109	Zfp109-002
ENSMUSG00000074283	ENSMUST00000037448	Zfp109	Zfp109-201
ENSMUSG00000074365	ENSMUST00000125993	Crxos	Crxos-007
ENSMUSG00000074365	ENSMUST00000130566	Crxos	Crxos-006
ENSMUSG00000074365	ENSMUST00000098801	Crxos	Crxos-001
ENSMUSG00000074365	ENSMUST00000150050	Crxos	Crxos-002
ENSMUSG00000074365	ENSMUST00000173808	Crxos	Crxos-004
ENSMUSG00000074365	ENSMUST00000171280	Crxos	Crxos-005
ENSMUSG00000074366	ENSMUST00000173455	Obox5	Obox5-002
ENSMUSG00000074366	ENSMUST00000098802	Obox5	Obox5-001
ENSMUSG00000074366	ENSMUST00000173053	Obox5	Obox5-003
ENSMUSG00000074405	ENSMUST00000076251	Zfp865	Zfp865-001
ENSMUSG00000074405	ENSMUST00000085427	Zfp865	Zfp865-002
ENSMUSG00000074405	ENSMUST00000207845	Zfp865	Zfp865-005
ENSMUSG00000074405	ENSMUST00000207362	Zfp865	Zfp865-003
ENSMUSG00000074405	ENSMUST00000207193	Zfp865	Zfp865-004
ENSMUSG00000074405	ENSMUST00000076791	Zfp865	Zfp865-201
ENSMUSG00000074406	ENSMUST00000116354	Zfp628	Zfp628-001
ENSMUSG00000074472	ENSMUST00000178901	Zfp872	Zfp872-001
ENSMUSG00000074472	ENSMUST00000091508	Zfp872	Zfp872-201
ENSMUSG00000074500	ENSMUST00000159596	Zfp558	Zfp558-001
ENSMUSG00000074500	ENSMUST00000034647	Zfp558	Zfp558-003
ENSMUSG00000074500	ENSMUST00000162441	Zfp558	Zfp558-004
ENSMUSG00000074500	ENSMUST00000034646	Zfp558	Zfp558-002
ENSMUSG00000074502	ENSMUST00000164441	Ubtfl1	Ubtfl1-002
ENSMUSG00000074502	ENSMUST00000169398	Ubtfl1	Ubtfl1-001
ENSMUSG00000074502	ENSMUST00000098973	Ubtfl1	Ubtfl1-201
ENSMUSG00000074519	ENSMUST00000108925	Etohi1	Etohi1-002
ENSMUSG00000074519	ENSMUST00000108926	Etohi1	Etohi1-001
ENSMUSG00000074529	ENSMUST00000108934	C330013J21Rik	C330013J21Rik-001
ENSMUSG00000074529	ENSMUST00000081529	C330013J21Rik	C330013J21Rik-002
